State,City,order_date,Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Karnataka,Bengaluru,03-02-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Paper Masala,156,4.5,34
Karnataka,Bengaluru,20-08-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Rava Dosa,130,5,20
Karnataka,Bengaluru,16-01-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Onion Dosa,130,4.5,68
Karnataka,Bengaluru,10-01-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Paper Plain,143,3,16
Karnataka,Bengaluru,18-05-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Butter Masala,130,4.7,54
Karnataka,Bengaluru,21-05-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Ghee Plain,124,4.3,4
Karnataka,Bengaluru,15-04-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Rava Masala,143,3.8,18
Karnataka,Bengaluru,26-06-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Masala Dosa,104,4.3,446
Karnataka,Bengaluru,29-07-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Open Butter Masala,124,3,21
Karnataka,Bengaluru,13-05-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Butter Plain,124,4,7
Karnataka,Bengaluru,01-04-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Set Dosa,104,4.5,251
Karnataka,Bengaluru,25-02-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Special Dosa,124,2.5,14
Karnataka,Bengaluru,29-05-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Ghee Masala,130,0,0
Karnataka,Bengaluru,12-04-2025,Srinidhi Sagar Deluxe,Kengeri,Dosas,Plain Dosa,91,4.6,75
Karnataka,Bengaluru,05-06-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Masala Puri,85,4.5,145
Karnataka,Bengaluru,31-07-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Dahi Puri,85,4.6,21
Karnataka,Bengaluru,28-07-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Samosa Masala,78,4.9,5
Karnataka,Bengaluru,31-01-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Sev Puri,78,4,45
Karnataka,Bengaluru,28-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Pani Puri,72,4.6,52
Karnataka,Bengaluru,24-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Special Sev Puri,85,0,0
Karnataka,Bengaluru,10-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Bhel,72,3.8,41
Karnataka,Bengaluru,15-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Aloo Puri,78,2.2,9
Karnataka,Bengaluru,19-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Papadi Chat,78,0,0
Karnataka,Bengaluru,26-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Sev Dahi Batata Puri,78,0,0
Karnataka,Bengaluru,17-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Special Bhel,81,3.3,21
Karnataka,Bengaluru,18-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Tomato Puri,78,0,0
Karnataka,Bengaluru,20-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Sev Batata Puri,72,0,0
Karnataka,Bengaluru,04-03-2025,Srinidhi Sagar Deluxe,Kengeri,Chaats,Samosa,35,4.2,23
Karnataka,Bengaluru,11-03-2025,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Al Faham Chicken,169,4.5,19
Karnataka,Bengaluru,03-03-2025,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Dragon Chicken ,315,4.1,1
Karnataka,Bengaluru,09-03-2025,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Chicken Manchow Soup   ,130,4.9,6
Karnataka,Bengaluru,07-03-2025,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Chicken Noodles Soup,180,0,0
Karnataka,Bengaluru,21-03-2025,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Butter Chapati,35,5,3
Karnataka,Bengaluru,02-03-2025,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Butter Roti,47,3.8,3
Karnataka,Bengaluru,27-03-2025,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Thalassery Chicken Dum Biryani [Serves 1],270,4.4,19
Karnataka,Bengaluru,08-03-2025,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Leaf Chicken Dum Biryani,299,4.4,2
Karnataka,Bengaluru,,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Chana Masala,195,0,0
Karnataka,Bengaluru,,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Thalassery Chicken Curry ,260,4.4,12
Karnataka,Bengaluru,,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Nadan Chicken Curry ,260,0,0
Karnataka,Bengaluru,,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Mutton Rogan Josh,375,0,0
Karnataka,Bengaluru,,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Chicken Kondattam,315,3.9,1
Karnataka,Bengaluru,,Thalassery Restaurant,Rajarajeshwari Nagar,Recommended,Chicken Noodles,245,4.7,15
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Biryani rice,120,4.2,177
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Mutton biryani,299,4.4,54
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Chicken kebab,170,4.2,102
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Chicken masala,190,4.6,34
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Chicken fry,190,4.1,67
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Raggi ball,35,4.4,26
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Mutton fry,290,4.2,19
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Mutton chops,290,4.5,7
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Boiled egg,20,4.1,44
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Recommended,Egg boti fry,230,3.8,7
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Biryani,Chicken biryani,180,4.3,127
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Biryani,Biryani rice,120,4.2,177
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Biryani,Kabab Briyani,180,4.3,30
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Biryani,Mutton biryani,299,4.4,54
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Biryani,Egg Briyani,140,3.2,8
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Chicken kebab,170,4.2,102
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Chicken masala,190,4.6,34
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Chicken fry,190,4.1,67
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Guntur Chicken,190,4.2,11
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Chilli chicken,190,3.3,16
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Chicken Loly Pop,180,4.2,8
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Raggi ball,35,4.4,26
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Chikhen Lolli pop,200,4.4,7
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Starter,Pudina Chicken,190,0,0
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Mutton fry,290,4.2,19
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Mutton masala,290,4.8,3
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Mutton chops,290,4.5,7
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Mutton kurma,290,3.8,5
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Mutton keema balls,300,4.9,4
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Mutton keem dry,300,0,0
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Bottiy fry,200,3.5,4
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Head Mutton,220,0,0
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Main Course,Bottiy masala,190,0,0
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Egg,Boiled egg,20,4.1,44
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Egg,Egg masala,100,3.6,13
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Egg,Egg Biryani,120,4.7,3
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Egg,Egg boti fry,230,3.8,7
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Bread,Leg Soup,150,2.4,4
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Bread,Paratha,80,3.3,14
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Bread,Pain Soup,60,0,0
Karnataka,Bengaluru,,Appu Donne Biriyani Palace,Rajarajeshwari Nagar,Rice,White rice,70,4.7,6
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,Chapati [ double layer],45,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,Masala akki roti,45,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,Ghee chapati,65,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,Rice + rasam + papad,70,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,2 chapati [double layer] with 2 curry,100,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,Dal,45,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,Veg carry,55,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,Boiled egg,22,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,2 masala akki roti with tomato curry,85,0,0
Karnataka,Bengaluru,,Bismillah Taj Hotel,Rajarajeshwari Nagar,Item,2 chapati [double layer] with egg bhurji,130,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Recommended,Mutton Pepper Dry,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Recommended,Kalmi Kabab (Chicken),110,3.8,6
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Recommended,Steam Rice,90,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Recommended,Curd Rice,160,5,5
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Recommended,Biriyani Rice,90,3.7,6
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Kabab,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Ghee Roast,249,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Pepper Dry,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Mutton Pepper Dry,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,French Chicken,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Mutton Maharaja,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Prawns Chilly,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Mutton Chilly,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chilly Chicken,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Tikka,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Palak Chicken,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Lemon Chicken,239,3.8,3
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chciken Lolypop,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken 88,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Garlic Chicken,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Raja,239,4,3
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chilly Chicken Andra,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Kundapur Chicken,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Kasturi,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chciken 65,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Arabic Chicken,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Karavali,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Naati,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Chicken Manchuri,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Mutton Patiala.,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Nisarga Spl Mutton,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Guntoor Chicken,239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Mutton Ghee Roast,450,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Mutton Sukka,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Starter,Prawns Kabab,440,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Paneer Fried Rice,159,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Tomato Rice,159,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Steam Rice,90,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Mushroom Fried Rice,159,3.9,4
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Egg Fried Rice,149,4.4,6
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Veg Fried Rice,159,3.2,6
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Ghee Rice,159,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Dal Kichidi,169,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Curd Rice,160,5,5
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Palak kichidi,169,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Lemon Rice,169,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Rice,Jeera Rice,159,2.3,3
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Fried,Chicken Biriyani,170,2.7,12
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Fried,Chicken Fried Rice,149,3.8,6
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Non Veg Fried,Biriyani Rice,90,3.7,6
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Tandoori Starter,Tandoori (Chicken),260,5,3
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Tandoori Starter,Kalmi Kabab (Chicken),110,3.8,6
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Tandoori Starter,Tandoori Kabab (Chicken),239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Tandoori Starter,Pudina Kabab (Chicken),239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Tandoori Starter,Pepper Kabab (Chicken),239,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Dal Tadka,169,4.5,3
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Egg Muighalai,169,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Kaju Masala,235,3.2,3
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Dal Fry,149,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Mix Veg Curry,169,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Veg Kadai,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Veg Hyderabadi,179,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Veg Kholapuri,179,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Tomato Curry,159,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Veg Gravy,Plain Palak,159,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Roti,25,4.2,7
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Butter Naan,45,5,5
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Garlic Butter Naan,55,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Butter Roti,30,4.4,4
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Butter Kulcha,50,5,3
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Naan,40,3.8,3
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Garlic Naan,50,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Indian Breads,Kulcha,45,4.7,4
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Paneer,Paneer Butter Masala,189,4.5,8
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Paneer,Paneer Kadai,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Paneer,Paneer Masala,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Paneer,Paneer Hydrabadi,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Paneer,Paneer Kholapuri,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Mushroom,Mushroom Masala,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Mushroom,Mushroom Kholapuri,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Mushroom,Mushroom Kadai,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Mushroom,Mushroom Hydrabadi,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Egg,Egg Ghee Roast,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Egg,Egg Chilli,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Egg,Egg Pepper Dry,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Egg,Egg Manchuri,189,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Extra,Cashew Nut Fry,260,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Extra,Cucumber Salad,90,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Extra,Green Salad,90,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Extra,Cup Curd,25,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Soups,Non Veg Soup (Chicken),170,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Soups,Tomato Soup,150,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Soups,Veg Soup,150,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Beverages,Butter Milk,90,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Beverages,Fresh Lime Juice,90,0,0
Karnataka,Bengaluru,,Nisarga Family Daba,Rajarajeshwari Nagar,Beverages,Fresh Lime Soda,90,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Biryani,Malabar Chicken Fry Biryani,199,3.3,4
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Biryani,Paneer Biryani,199,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Biryani,Puttu Chicken Biryani,199,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Swadh Signature,Kizhi Poratta Poth,270,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Swadh Signature,Kizhi Poratta Chicken,245,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Swadh Signature,Kizhi Poratta Egg,220,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Swadh Signature,Kizhi Poratta Mix,290,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Swadh Signature,Chicken Pothi Choru,220,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Swadh Signature,Chicken Chatti Choru,240,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breads,Kerala Paratha,20,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breads,Puttu,50,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breads,Appam,15,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breads,Chapati,15,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Appam & Egg Curry,110,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Puttu & Egg Curry,110,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Puttu & Kadala Curry,110,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Kerala Paratha & Egg Curry,99,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Kerala Gheeroast Dosa,90,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Appam & Chicken Curry,160,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Appam & Kadala Curry,160,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Appam & Poth Erachi Curry,170,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Kerala Parota & Chicken Curry,195,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Kerala Parota & Poth Erachi Curry,205,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Appam & Egg Roast,110,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Egg Dosa,99,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Egg Appam,35,0,0
Karnataka,Bengaluru,,Swadh Restaurant,Kanmanike Village,Breakfast Combos,Kerala Masala Dosa,110,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,Spicy potato chips [500 gms],245,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,Spicy potato chips [250 gms],95,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,Masala peanuts,85,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,Ribban pakoda [250 gms],95,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,"Combo for all boties wheel, onion, garlic, triangle, yellow boti",50,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,Jackfruit chips,70,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,Salted popcorn medium size,30,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,Palak chakli 15 pcs,45,0,0
Karnataka,Bengaluru,,Sri Vinayaka Hot Chips,Bidadi,Snacks,Spicy chakli 24 pcs,85,0,0
